f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,name
181.8165,370.1864,675.8895999999999,939.2436,3399.0,6308.0,12510.0,10126.0,24.0,52.0,90.0,124.0,146.0,404.0,644.0,660.0,16.829700000000003,39.357200000000006,69.68119999999998,80.4646,3.61,24.624,33.63633333333333,60.29333333333332,841.0,870.0,2503.6666666666665,2097.6666666666665,1.0,4.0,7.333333333333333,11.0,16.0,48.0,88.0,133.33333333333334,1.9044,4.0848,8.8872,11.2838,0.0,-5.36,-3.77,-10.833333333333336,0.0,86.0,126.33333333333331,246.66666666666663,0.0,0.0,0.0,0.0,0.0,4.0,7.333333333333333,10.666666666666666,0.0,2.559999999999999,3.68,7.003333333333332,qmof-00a1a50_primitive
181.8165,370.1864,675.8896,939.2436,3399.0,6308.0,12510.0,10126.0,24.0,52.0,90.0,124.0,146.0,404.0,644.0,660.0,16.829700000000003,39.357200000000006,69.68119999999996,80.4646,3.61,24.624,33.63633333333333,60.29333333333332,841.0,870.0,2503.6666666666665,2097.6666666666665,1.0,4.0,7.333333333333333,11.0,16.0,48.0,88.0,133.33333333333334,1.9044,4.0848,8.8872,11.2838,0.0,-5.36,-3.77,-10.833333333333336,0.0,86.0,126.33333333333331,246.66666666666663,0.0,0.0,0.0,0.0,0.0,4.0,7.333333333333333,10.666666666666666,0.0,2.559999999999999,3.68,7.003333333333332,qmof-00a1a50_primitive
262.79560000000004,556.4415999999998,986.8127999999996,1743.979999999999,4960.0,8848.0,16176.0,21488.0,36.0,80.0,144.0,232.0,224.0,624.0,1040.0,1280.0,25.350800000000003,58.92000000000003,109.1984,155.93359999999998,2.7225,20.064,36.89399999999999,53.625,900.0,840.0,1560.0,3360.0,1.0,4.0,8.0,14.0,16.0,48.0,96.0,144.0,1.7161000000000002,3.93,7.9648,13.440600000000003,0.0,-5.5600000000000005,-9.160000000000002,-9.400000000000004,0.0,92.0,188.0,308.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,20.0,0.0,2.24,4.4,8.080000000000002,qmof-0a0bcfa_primitive
99.201,165.02399999999997,296.809,412.896,1362.0,2814.0,3376.0,2256.0,12.0,22.0,34.0,48.0,56.0,138.0,158.0,104.0,8.1559,16.936,24.7118,27.104000000000003,3.61,31.92000000000001,29.07,64.239,841.0,1131.0,1044.0,2175.0,1.0,5.0,6.0,12.0,25.0,55.0,90.0,175.0,1.9044,5.064599999999999,6.3756,11.978399999999995,0.0,-7.299999999999999,-3.899999999999999,-11.01,0.0,106.0,138.0,273.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,25.0,0.0,3.23,3.66,7.879999999999997,qmof-0a1bc7e_primitive
99.201,165.02399999999997,296.809,412.896,1362.0,2814.0,3376.0,2256.0,12.0,22.0,34.0,48.0,56.0,138.0,158.0,104.0,8.1559,16.936,24.7118,27.104000000000003,3.61,31.92000000000001,29.07,64.239,841.0,1131.0,1044.0,2175.0,1.0,5.0,6.0,12.0,25.0,55.0,90.0,175.0,1.9044,5.064599999999999,6.3756,11.978399999999995,0.0,-7.299999999999999,-3.899999999999999,-11.01,0.0,106.0,138.0,273.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,25.0,0.0,3.23,3.66,7.879999999999997,qmof-0a1bc7e_primitive
99.201,165.02399999999997,296.809,412.896,1362.0,2814.0,3376.0,2256.0,12.0,22.0,34.0,48.0,56.0,138.0,158.0,104.0,8.155899999999999,16.935999999999996,24.7118,27.104000000000003,3.61,31.92000000000001,29.07,64.239,841.0,1131.0,1044.0,2175.0,1.0,5.0,6.0,12.0,25.0,55.0,90.0,175.0,1.9044,5.064599999999999,6.3756,11.978399999999995,0.0,-7.299999999999999,-3.899999999999999,-11.01,0.0,106.0,138.0,273.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,25.0,0.0,3.23,3.66,7.879999999999997,qmof-0a1bc7e_primitive
99.201,165.02399999999997,296.809,412.896,1362.0,2814.0,3376.0,2256.0,12.0,22.0,34.0,48.0,56.0,138.0,158.0,104.0,8.155899999999999,16.936,24.7118,27.104000000000003,3.61,31.92000000000001,29.07,64.239,841.0,1131.0,1044.0,2175.0,1.0,5.0,6.0,12.0,25.0,55.0,90.0,175.0,1.9044,5.064599999999999,6.3756,11.978399999999995,0.0,-7.299999999999999,-3.899999999999999,-11.01,0.0,106.0,138.0,273.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,25.0,0.0,3.23,3.66,7.879999999999997,qmof-0a1bc7e_primitive
99.201,165.02399999999997,296.809,412.896,1362.0,2814.0,3376.0,2256.0,12.0,22.0,34.0,48.0,56.0,138.0,158.0,104.0,8.1559,16.936,24.7118,27.104000000000003,3.61,31.92000000000001,29.07,64.239,841.0,1131.0,1044.0,2175.0,1.0,5.0,6.0,12.0,25.0,55.0,90.0,175.0,1.9044,5.064599999999999,6.3756,11.978399999999995,0.0,-7.299999999999999,-3.899999999999999,-11.01,0.0,106.0,138.0,273.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,25.0,0.0,3.23,3.66,7.879999999999997,qmof-0a1bc7e_primitive
99.201,165.02399999999997,296.8089999999999,412.896,1362.0,2814.0,3376.0,2256.0,12.0,22.0,34.0,48.0,56.0,138.0,158.0,104.0,8.1559,16.936,24.7118,27.104000000000003,3.61,31.92000000000001,29.07,64.239,841.0,1131.0,1044.0,2175.0,1.0,5.0,6.0,12.0,25.0,55.0,90.0,175.0,1.9044,5.064599999999999,6.3756,11.978399999999995,0.0,-7.299999999999999,-3.899999999999999,-11.01,0.0,106.0,138.0,273.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,25.0,0.0,3.23,3.66,7.879999999999997,qmof-0a1bc7e_primitive
99.201,165.02399999999997,296.8089999999999,412.896,1362.0,2814.0,3376.0,2256.0,12.0,22.0,34.0,48.0,56.0,138.0,158.0,104.0,8.1559,16.936,24.7118,27.104000000000003,3.61,31.92000000000001,29.07,64.239,841.0,1131.0,1044.0,2175.0,1.0,5.0,6.0,12.0,25.0,55.0,90.0,175.0,1.9044,5.064599999999999,6.3756,11.978399999999995,0.0,-7.299999999999999,-3.899999999999999,-11.01,0.0,106.0,138.0,273.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,25.0,0.0,3.23,3.66,7.879999999999997,qmof-0a1bc7e_primitive
99.201,165.02399999999997,296.809,412.896,1362.0,2814.0,3376.0,2256.0,12.0,22.0,34.0,48.0,56.0,138.0,158.0,104.0,8.155899999999999,16.935999999999996,24.7118,27.104000000000003,3.61,31.92000000000001,29.07,64.239,841.0,1131.0,1044.0,2175.0,1.0,5.0,6.0,12.0,25.0,55.0,90.0,175.0,1.9044,5.064599999999999,6.3756,11.978399999999995,0.0,-7.299999999999999,-3.899999999999999,-11.01,0.0,106.0,138.0,273.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,25.0,0.0,3.23,3.66,7.879999999999997,qmof-0a1bc7e_primitive
203.7418,392.1599999999997,843.6659999999998,934.992,4648.0,8832.0,18960.0,20160.0,23.0,56.0,96.0,132.0,152.0,416.0,720.0,864.0,17.349500000000003,44.09200000000001,76.77600000000004,102.5796,2.7225,22.704,20.79,63.706500000000005,900.0,960.0,3240.0,2700.0,1.0,4.0,6.0,12.0,16.0,40.0,84.0,108.0,1.7161000000000004,3.8252,8.174400000000002,11.632800000000003,0.0,-7.159999999999998,-2.7,-18.81,0.0,88.0,72.0,270.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,21.0,0.0,2.3200000000000003,1.6200000000000006,6.840000000000002,qmof-467f2a8_primitive
203.7418,392.1599999999999,843.6659999999996,934.992,4648.0,8832.0,18960.0,20160.0,23.0,56.0,96.0,132.0,152.0,416.0,720.0,864.0,17.3495,44.092000000000006,76.77599999999997,102.5796,2.7225,22.704,20.79,63.706500000000005,900.0,960.0,3240.0,2700.0,1.0,4.0,6.0,12.0,16.0,40.0,84.0,108.0,1.7161000000000004,3.8252,8.174400000000002,11.632800000000003,0.0,-7.159999999999998,-2.7,-18.81,0.0,88.0,72.0,270.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,21.0,0.0,2.3200000000000003,1.6200000000000006,6.840000000000002,qmof-467f2a8_primitive
93.1012,171.72479999999996,379.641,210.5279999999999,661.0,1824.0,2388.0,1152.0,10.0,24.0,36.0,24.0,72.0,192.0,192.0,96.0,6.563699999999999,17.782799999999998,21.8082,13.4904,2.5921000000000003,33.2304,12.3165,12.3165,169.0,624.0,234.0,234.0,1.0,6.0,3.0,3.0,36.0,72.0,54.0,54.0,1.5876,5.518800000000001,2.9106,2.9106,0.0,-10.98,-2.8199999999999994,-2.8199999999999994,0.0,30.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,24.0,9.0,9.0,0.0,3.1800000000000006,1.47,1.47,qmof-267f8b8_primitive
203.7418,392.1599999999999,843.6659999999996,934.992,4648.0,8832.0,18960.0,20160.0,23.0,56.0,96.0,132.0,152.0,416.0,720.0,864.0,17.3495,44.092000000000006,76.776,102.5796,2.722499999999999,22.704000000000004,20.79,63.7065,900.0,960.0,3240.0,2700.0,1.0,4.0,6.0,12.0,16.0,40.0,84.0,108.0,1.7161000000000006,3.825200000000001,8.174400000000004,11.632800000000003,0.0,-7.1599999999999975,-2.7000000000000006,-18.81,0.0,88.0,72.0,270.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,21.0,0.0,2.3200000000000003,1.6200000000000008,6.8400000000000025,qmof-76e817e_primitive
203.7418,392.1599999999998,843.6659999999998,934.992,4648.0,8832.0,18960.0,20160.0,23.0,56.0,96.0,132.0,152.0,416.0,720.0,864.0,17.3495,44.092000000000006,76.77600000000002,102.5796,2.722499999999999,22.704000000000004,20.79,63.7065,900.0,960.0,3240.0,2700.0,1.0,4.0,6.0,12.0,16.0,40.0,84.0,108.0,1.7161000000000006,3.825200000000001,8.174400000000004,11.632800000000003,0.0,-7.1599999999999975,-2.7000000000000006,-18.81,0.0,88.0,72.0,270.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,21.0,0.0,2.3200000000000003,1.6200000000000008,6.8400000000000025,qmof-76e817e_primitive
203.7418,392.1599999999997,843.6659999999997,934.992,4648.0,8832.0,18960.0,20160.0,23.0,56.0,96.0,132.0,152.0,416.0,720.0,864.0,17.349500000000003,44.092000000000006,76.77600000000004,102.57959999999996,2.722499999999999,22.704000000000004,20.79,63.7065,900.0,960.0,3240.0,2700.0,1.0,4.0,6.0,12.0,16.0,40.0,84.0,108.0,1.7161000000000006,3.825200000000001,8.174400000000004,11.632800000000003,0.0,-7.1599999999999975,-2.7000000000000006,-18.81,0.0,88.0,72.0,270.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,21.0,0.0,2.3200000000000003,1.6200000000000008,6.8400000000000025,qmof-76e817e_primitive
203.7418,392.1599999999997,843.6659999999997,934.992,4648.0,8832.0,18960.0,20160.0,23.0,56.0,96.0,132.0,152.0,416.0,720.0,864.0,17.349500000000003,44.092000000000006,76.77600000000004,102.57959999999996,2.722499999999999,22.704000000000004,20.79,63.7065,900.0,960.0,3240.0,2700.0,1.0,4.0,6.0,12.0,16.0,40.0,84.0,108.0,1.7161000000000006,3.825200000000001,8.174400000000004,11.632800000000003,0.0,-7.1599999999999975,-2.7000000000000006,-18.81,0.0,88.0,72.0,270.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,21.0,0.0,2.3200000000000003,1.6200000000000008,6.8400000000000025,qmof-76e817e_primitive
93.10119999999998,171.72479999999996,379.641,210.528,661.0,1824.0,2388.0,1152.0,10.0,24.0,36.0,24.0,72.0,192.0,192.0,96.0,6.563699999999999,17.7828,21.8082,13.4904,2.5921000000000003,33.2304,12.3165,12.3165,169.0,624.0,234.0,234.0,1.0,6.0,3.0,3.0,36.0,72.0,54.0,54.0,1.5876,5.518800000000001,2.9106,2.9106,0.0,-10.98,-2.8199999999999994,-2.8199999999999994,0.0,30.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,24.0,9.0,9.0,0.0,3.1800000000000006,1.47,1.47,qmof-1fe2c67_primitive
159.2102,303.5455999999999,880.2257999999998,922.4703999999996,1124.0,3296.0,5914.0,5024.0,18.0,44.0,92.0,116.0,140.0,412.0,650.0,556.0,11.1496,32.1492,57.59939999999998,60.41480000000001,2.5921000000000003,33.2304,26.0981,38.5756,169.0,624.0,507.0,728.0,1.0,6.0,7.0,8.0,36.0,84.0,120.0,120.0,1.5876,5.518800000000001,6.400800000000001,7.56,0.0,-10.98,-4.939999999999999,-11.079999999999998,0.0,30.0,52.0,48.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,28.0,0.0,3.1800000000000006,3.74,4.080000000000001,qmof-d7b34d4_primitive
159.2102,303.5455999999999,880.2258,922.4703999999996,1124.0,3296.0,5914.0,5024.0,18.0,44.0,92.0,116.0,140.0,412.0,650.0,556.0,11.1496,32.1492,57.59939999999998,60.41480000000001,2.5921000000000003,33.2304,26.0981,38.5756,169.0,624.0,507.0,728.0,1.0,6.0,7.0,8.0,36.0,84.0,120.0,120.0,1.5876,5.518800000000001,6.400800000000001,7.56,0.0,-10.98,-4.939999999999999,-11.079999999999998,0.0,30.0,52.0,48.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,28.0,0.0,3.1800000000000006,3.74,4.080000000000001,qmof-d7b34d4_primitive
170.61699999999996,313.24799999999993,672.9867999999999,916.6079999999994,2698.0,5784.0,7408.0,8352.0,20.0,44.0,76.0,112.0,120.0,308.0,428.0,512.0,13.5636,32.8444,52.3932,69.50880000000004,2.7225,27.719999999999995,25.245,55.209,900.0,1170.0,1080.0,2100.0,1.0,5.0,6.0,12.0,25.0,55.0,90.0,130.0,1.7161000000000002,4.8077,6.052200000000001,10.846800000000004,0.0,-8.55,-5.4,-13.660000000000004,0.0,111.0,144.0,290.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,34.0,0.0,2.8800000000000003,3.24,7.440000000000001,qmof-65ef97b_primitive
151.99169999999998,315.62280000000004,646.5239999999999,1154.3739999999998,1542.0,3668.0,6716.0,5572.0,21.0,44.0,90.0,148.0,134.0,392.0,648.0,552.0,12.168500000000003,28.073200000000007,57.113,77.74760000000002,3.6481,33.081199999999995,64.41475,122.55514999999995,784.0,1120.0,1988.0,1876.0,1.0,5.5,13.5,27.0,31.0,106.0,258.0,223.0,1.4641,4.954949999999999,11.609949999999998,15.354899999999995,0.0,-6.815,-7.939999999999998,-12.59500000000001,0.0,114.0,307.0,689.0,0.0,0.0,0.0,0.0,0.0,12.0,28.5,110.0,0.0,2.56,6.7399999999999975,19.98,qmof-f7d0925_primitive
115.3195,254.25320000000005,436.0531999999999,583.83,1342.0,2580.0,5020.0,2724.0,17.0,36.0,68.0,80.0,104.0,272.0,424.0,352.0,9.916900000000002,22.29160000000001,43.5604,41.61440000000002,3.6481,33.081199999999995,64.41475,122.55514999999995,784.0,1120.0,1988.0,1876.0,1.0,5.5,13.5,27.0,31.0,106.0,258.0,223.0,1.4641,4.954949999999999,11.609949999999998,15.354899999999995,0.0,-6.815,-7.939999999999998,-12.59500000000001,0.0,114.0,307.0,689.0,0.0,0.0,0.0,0.0,0.0,12.0,28.5,110.0,0.0,2.56,6.7399999999999975,19.98,qmof-f7d0925_primitive
151.99169999999998,315.6228,646.5239999999999,1154.3739999999998,1542.0,3668.0,6716.0,5572.0,21.0,44.0,90.0,148.0,134.0,392.0,648.0,552.0,12.168500000000002,28.073200000000003,57.113,77.74760000000002,3.6481,33.081199999999995,64.41475,122.55514999999995,784.0,1120.0,1988.0,1876.0,1.0,5.5,13.5,27.0,31.0,106.0,258.0,223.0,1.4641,4.954949999999999,11.609949999999998,15.354899999999995,0.0,-6.815,-7.939999999999998,-12.59500000000001,0.0,114.0,307.0,689.0,0.0,0.0,0.0,0.0,0.0,12.0,28.5,110.0,0.0,2.56,6.7399999999999975,19.98,qmof-f7d0925_primitive
151.9917,315.62280000000004,646.524,1154.3739999999998,1542.0,3668.0,6716.0,5572.0,21.0,44.0,90.0,148.0,134.0,392.0,648.0,552.0,12.168500000000002,28.073200000000003,57.113,77.74760000000002,3.6481,33.081199999999995,64.41475,122.55514999999995,784.0,1120.0,1988.0,1876.0,1.0,5.5,13.5,27.0,31.0,106.0,258.0,223.0,1.4641,4.954949999999999,11.609949999999998,15.354899999999995,0.0,-6.815,-7.939999999999998,-12.59500000000001,0.0,114.0,307.0,689.0,0.0,0.0,0.0,0.0,0.0,12.0,28.5,110.0,0.0,2.56,6.7399999999999975,19.98,qmof-f7d0925_primitive
203.7418,392.1599999999999,843.6659999999998,934.992,4648.0,8832.0,18960.0,20160.0,23.0,56.0,96.0,132.0,152.0,416.0,720.0,864.0,17.349500000000003,44.092000000000006,76.77600000000002,102.5796,2.722499999999999,22.704000000000004,20.79,63.706500000000005,900.0,960.0,3240.0,2700.0,1.0,4.0,6.0,12.0,16.0,40.0,84.0,108.0,1.7161000000000006,3.825200000000001,8.174400000000002,11.6328,0.0,-7.1599999999999975,-2.7000000000000006,-18.81,0.0,88.0,72.0,270.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,21.0,0.0,2.3200000000000003,1.6200000000000008,6.8400000000000025,qmof-94657de_primitive
203.7418,392.1599999999999,843.6659999999998,934.992,4648.0,8832.0,18960.0,20160.0,23.0,56.0,96.0,132.0,152.0,416.0,720.0,864.0,17.3495,44.092000000000006,76.77600000000002,102.5796,2.722499999999999,22.704000000000004,20.79,63.706500000000005,900.0,960.0,3240.0,2700.0,1.0,4.0,6.0,12.0,16.0,40.0,84.0,108.0,1.7161000000000006,3.825200000000001,8.174400000000002,11.6328,0.0,-7.1599999999999975,-2.7000000000000006,-18.81,0.0,88.0,72.0,270.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,21.0,0.0,2.3200000000000003,1.6200000000000008,6.8400000000000025,qmof-94657de_primitive
203.7418,392.1599999999999,843.6659999999998,934.992,4648.0,8832.0,18960.0,20160.0,23.0,56.0,96.0,132.0,152.0,416.0,720.0,864.0,17.3495,44.092000000000006,76.77600000000002,102.5796,2.722499999999999,22.704000000000004,20.79,63.706500000000005,900.0,960.0,3240.0,2700.0,1.0,4.0,6.0,12.0,16.0,40.0,84.0,108.0,1.7161000000000006,3.825200000000001,8.174400000000002,11.6328,0.0,-7.1599999999999975,-2.7000000000000006,-18.81,0.0,88.0,72.0,270.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,21.0,0.0,2.3200000000000003,1.6200000000000008,6.8400000000000025,qmof-94657de_primitive
203.7418,392.1599999999999,843.6659999999998,934.992,4648.0,8832.0,18960.0,20160.0,23.0,56.0,96.0,132.0,152.0,416.0,720.0,864.0,17.349500000000003,44.092000000000006,76.77600000000002,102.5796,2.722499999999999,22.704000000000004,20.79,63.706500000000005,900.0,960.0,3240.0,2700.0,1.0,4.0,6.0,12.0,16.0,40.0,84.0,108.0,1.7161000000000006,3.825200000000001,8.174400000000002,11.6328,0.0,-7.1599999999999975,-2.7000000000000006,-18.81,0.0,88.0,72.0,270.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,21.0,0.0,2.3200000000000003,1.6200000000000008,6.8400000000000025,qmof-94657de_primitive
171.49379999999996,389.13999999999993,888.7098000000003,1128.4279999999994,2604.0,6880.0,10248.0,7568.0,22.0,56.0,106.0,144.0,180.0,584.0,952.0,856.0,12.986199999999998,38.8488,68.3706,73.7712,2.7225,34.05599999999999,35.22749999999999,58.146,900.0,1440.0,2040.0,2220.0,1.0,6.0,9.0,12.0,36.0,108.0,168.0,156.0,1.7161000000000004,5.7378,8.737700000000002,10.742000000000004,0.0,-10.739999999999997,-6.5,-15.44,0.0,132.0,202.0,286.0,0.0,0.0,0.0,0.0,0.0,18.0,26.0,46.0,0.0,3.4800000000000004,5.120000000000001,7.520000000000001,qmof-4d114b5_primitive
171.4938,389.14,888.7098000000002,1128.4279999999994,2604.0,6880.0,10248.0,7568.0,22.0,56.0,106.0,144.0,180.0,584.0,952.0,856.0,12.986199999999998,38.8488,68.3706,73.77120000000001,2.7225,34.05599999999999,35.22749999999999,58.146,900.0,1440.0,2040.0,2220.0,1.0,6.0,9.0,12.0,36.0,108.0,168.0,156.0,1.7161000000000004,5.7378,8.737700000000002,10.742000000000004,0.0,-10.739999999999997,-6.5,-15.44,0.0,132.0,202.0,286.0,0.0,0.0,0.0,0.0,0.0,18.0,26.0,46.0,0.0,3.4800000000000004,5.120000000000001,7.520000000000001,qmof-4d114b5_primitive
171.49379999999994,389.14,888.7098000000002,1128.4279999999994,2604.0,6880.0,10248.0,7568.0,22.0,56.0,106.0,144.0,180.0,584.0,952.0,856.0,12.986199999999998,38.8488,68.3706,73.77120000000001,2.7225,34.05599999999999,35.22749999999999,58.146,900.0,1440.0,2040.0,2220.0,1.0,6.0,9.0,12.0,36.0,108.0,168.0,156.0,1.7161000000000004,5.7378,8.737700000000002,10.742000000000004,0.0,-10.739999999999997,-6.5,-15.44,0.0,132.0,202.0,286.0,0.0,0.0,0.0,0.0,0.0,18.0,26.0,46.0,0.0,3.4800000000000004,5.120000000000001,7.520000000000001,qmof-4d114b5_primitive
171.49379999999994,389.14,888.7098000000003,1128.4279999999994,2604.0,6880.0,10248.0,7568.0,22.0,56.0,106.0,144.0,180.0,584.0,952.0,856.0,12.986199999999998,38.8488,68.3706,73.77120000000001,2.7225,34.05599999999999,35.22749999999999,58.146,900.0,1440.0,2040.0,2220.0,1.0,6.0,9.0,12.0,36.0,108.0,168.0,156.0,1.7161000000000004,5.7378,8.737700000000002,10.742000000000004,0.0,-10.739999999999997,-6.5,-15.44,0.0,132.0,202.0,286.0,0.0,0.0,0.0,0.0,0.0,18.0,26.0,46.0,0.0,3.4800000000000004,5.120000000000001,7.520000000000001,qmof-4d114b5_primitive
170.61699999999996,339.2579999999999,735.0027999999999,994.7611999999996,2698.0,5928.0,7744.0,10034.0,20.0,48.0,84.0,126.0,132.0,348.0,528.0,690.0,13.5636,35.216,57.01319999999998,81.07500000000003,2.7225,27.719999999999995,25.245,56.075249999999976,900.0,1170.0,1080.0,2325.0,1.0,5.0,6.0,12.0,25.0,55.0,90.0,160.0,1.7161000000000002,4.8077000000000005,6.052200000000001,11.632800000000003,0.0,-8.55,-5.4,-14.185000000000002,0.0,111.0,144.0,282.5,0.0,0.0,0.0,0.0,0.0,14.0,12.0,28.0,0.0,2.8800000000000003,3.24,6.84,qmof-20f906c_primitive
159.2102,303.5455999999999,880.2258,922.4704,1124.0,3296.0,5914.0,5024.0,18.0,44.0,92.0,116.0,140.0,412.0,650.0,556.0,11.149599999999998,32.14920000000001,57.5994,60.41479999999999,2.5921000000000003,33.2304,26.0981,38.5756,169.0,624.0,507.0,728.0,1.0,6.0,7.0,8.0,36.0,84.0,120.0,120.0,1.5876,5.518800000000001,6.400800000000001,7.56,0.0,-10.98,-4.939999999999999,-11.079999999999998,0.0,30.0,52.0,48.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,28.0,0.0,3.1800000000000006,3.74,4.080000000000001,qmof-150e43b_primitive
170.61699999999996,339.25799999999987,735.0027999999999,994.7611999999996,2698.0,5928.0,7744.0,10034.0,20.0,48.0,84.0,126.0,132.0,348.0,528.0,690.0,13.5636,35.216,57.01319999999998,81.07500000000003,2.7225,27.719999999999995,25.245,55.209,900.0,1170.0,1080.0,2100.0,1.0,5.0,6.0,12.0,25.0,55.0,90.0,140.0,1.7161000000000002,4.8077000000000005,6.052200000000001,10.846800000000002,0.0,-8.55,-5.4,-13.660000000000002,0.0,111.0,144.0,290.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,32.0,0.0,2.8800000000000003,3.24,7.44,qmof-b310fab_primitive
159.2102,303.5456,880.2258,922.4703999999998,1124.0,3296.0,5914.0,5024.0,18.0,44.0,92.0,116.0,140.0,412.0,650.0,556.0,11.149599999999998,32.14919999999999,57.59939999999998,60.414800000000014,2.5921000000000003,33.2304,26.0981,38.5756,169.0,624.0,507.0,728.0,1.0,6.0,7.0,8.0,36.0,84.0,120.0,108.0,1.5876,5.518800000000001,6.400800000000001,7.56,0.0,-10.98,-4.939999999999999,-11.079999999999998,0.0,30.0,52.0,48.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,30.0,0.0,3.1800000000000006,3.74,4.080000000000001,qmof-8700bb5_primitive
159.2102,303.5456,880.2258,922.4703999999998,1124.0,3296.0,5914.0,5024.0,18.0,44.0,92.0,116.0,140.0,412.0,650.0,556.0,11.149599999999998,32.14919999999999,57.59939999999998,60.414800000000014,2.5921000000000003,33.2304,26.0981,38.5756,169.0,624.0,507.0,728.0,1.0,6.0,7.0,8.0,36.0,84.0,120.0,108.0,1.5876,5.518800000000001,6.400800000000001,7.56,0.0,-10.98,-4.939999999999999,-11.079999999999998,0.0,30.0,52.0,48.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,30.0,0.0,3.1800000000000006,3.74,4.080000000000001,qmof-8700bb5_primitive
159.2102,303.5455999999999,880.2258000000002,922.4704,1124.0,3296.0,5914.0,5024.0,18.0,44.0,92.0,116.0,140.0,412.0,650.0,556.0,11.149599999999998,32.1492,57.59939999999999,60.4148,2.5921000000000003,33.2304,26.0981,38.5756,169.0,624.0,507.0,728.0,1.0,6.0,7.0,8.0,36.0,84.0,120.0,120.0,1.5876,5.518800000000001,6.400800000000001,7.56,0.0,-10.98,-4.939999999999999,-11.079999999999998,0.0,30.0,52.0,48.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,28.0,0.0,3.1800000000000006,3.74,4.080000000000001,qmof-8fd6676_primitive
159.2102,303.5455999999999,880.2257999999999,922.4703999999996,1124.0,3296.0,5914.0,5024.0,18.0,44.0,92.0,116.0,140.0,412.0,650.0,556.0,11.149599999999998,32.1492,57.59939999999997,60.414800000000014,2.5921000000000003,33.2304,26.0981,38.5756,169.0,624.0,507.0,728.0,1.0,6.0,7.0,8.0,36.0,84.0,120.0,120.0,1.5876,5.518800000000001,6.400800000000001,7.56,0.0,-10.98,-4.939999999999999,-11.079999999999998,0.0,30.0,52.0,48.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,28.0,0.0,3.1800000000000006,3.74,4.080000000000001,qmof-8fd6676_primitive
